datetime,actual_price,baseline_fair_value,improved_fair_value,baseline_spread,improved_spread
2026-04-16 01:00:00+02:00,101.4,120.14182230899078,130.7391228821133,-18.741822308990777,-29.339122882113287
2026-04-16 02:00:00+02:00,99.6,115.3654523120077,123.80540372924716,-15.76545231200771,-24.205403729247166
2026-04-16 03:00:00+02:00,98.37,114.63824210176682,122.29464022672886,-16.268242101766816,-23.924640226728854
2026-04-16 04:00:00+02:00,100.9,116.31719125719286,129.59481015729432,-15.417191257192854,-28.694810157294313
2026-04-16 05:00:00+02:00,110.6,125.20298495953858,133.2977089984058,-14.602984959538588,-22.6977089984058
2026-04-16 06:00:00+02:00,139.48,142.84867198139506,155.4912733701809,-3.3686719813950674,-16.011273370180902
2026-04-16 07:00:00+02:00,145.02,149.38276682272726,177.37817493282952,-4.362766822727252,-32.35817493282951
2026-04-16 08:00:00+02:00,133.64,140.8011965562249,163.55802682164355,-7.1611965562249225,-29.918026821643565
2026-04-16 09:00:00+02:00,110.2,120.16262240522435,138.91663149835978,-9.962622405224351,-28.716631498359774
2026-04-16 10:00:00+02:00,96.35,98.57391887427302,122.74049754435684,-2.223918874273025,-26.390497544356847
2026-04-16 11:00:00+02:00,75.67,80.40456376685678,93.2725499140566,-4.73456376685678,-17.602549914056596
2026-04-16 12:00:00+02:00,60.51,68.47772745705831,81.42954707453157,-7.967727457058309,-20.91954707453157
2026-04-16 13:00:00+02:00,45.77,62.80617098420827,78.13618534766988,-17.03617098420827,-32.36618534766988
2026-04-16 14:00:00+02:00,53.97,63.00795855824609,82.17211307316192,-9.037958558246089,-28.202113073161925
2026-04-16 15:00:00+02:00,70.87,70.89105204314875,90.96824880969744,-0.021052043148742428,-20.098248809697438
2026-04-16 16:00:00+02:00,89.76,86.42968112508196,113.41809713726444,3.3303188749180492,-23.658097137264434
2026-04-16 17:00:00+02:00,111.56,113.85078222930576,137.27611468220422,-2.290782229305762,-25.71611468220422
2026-04-16 18:00:00+02:00,131.15,146.74777083173018,159.51114868879222,-15.597770831730173,-28.361148688792213
2026-04-16 19:00:00+02:00,166.93,169.2154676142815,175.24035431003793,-2.2854676142814867,-8.310354310037923
2026-04-16 20:00:00+02:00,187.32,173.0570286776986,175.77456607427789,14.262971322301382,11.545433925722108
2026-04-16 21:00:00+02:00,155.01,168.24948097345066,155.40836540724368,-13.239480973450668,-0.39836540724368774
2026-04-16 22:00:00+02:00,138.76,160.5926171564466,148.92812605431192,-21.832617156446616,-10.168126054311927
2026-04-16 23:00:00+02:00,127.36,151.18182716397047,138.974578397348,-23.821827163970468,-11.614578397348012
2026-04-17 00:00:00+02:00,121.77,146.72930539307708,147.23811580203224,-24.959305393077088,-25.468115802032244
2026-04-17 01:00:00+02:00,115.52,141.88525940953656,136.95229276526888,-26.365259409536563,-21.432292765268883
2026-04-17 02:00:00+02:00,112.53,139.33464566782317,133.24403148436278,-26.804645667823166,-20.714031484362778
